episode,loss
0,0.012412217060035174
1,0.012333708785180433
2,0.012332464283100307
3,0.012343272423375972
4,0.012339196443017826
5,0.012344999118499192
6,0.012355552403059198
7,0.012350183783177843
8,0.01235165300829496
9,0.012351049081025793
10,0.012344154215505788
11,0.012345355698387635
12,0.012340351555833646
13,0.012338822320756143
14,0.012335167880749927
15,0.012333253553480222
16,0.01233516074524682
17,0.012335456126512606
18,0.012333777582488496
19,0.012333773637275404
20,0.01233599014505757
21,0.012334728103089256
22,0.012335274455620857
23,0.012335694101195139
24,0.01233530759539087
25,0.01233452356104229
26,0.01233315785465374
27,0.012335006666774876
28,0.012335711912565364
29,0.012336087801885342
30,0.012336119723583377
31,0.012335819960020197
32,0.012336366591977871
33,0.012336272253722936
34,0.012335866402462996
35,0.012334290716551633
36,0.012334482165180342
37,0.012334442427764925
38,0.012333687324101724
39,0.012333915995090669
40,0.012333207034452094
41,0.012333534865985768
42,0.012334092562799805
43,0.012333842813025726
44,0.012333952008125657
45,0.012333249305888479
46,0.012332976139557528
47,0.01233228668007136
48,0.012332367638571855
49,0.01233170888231068
50,0.012331467462772496
51,0.01233014383353964
52,0.01232896044175707
53,0.012329383978166871
54,0.012329180759951977
55,0.01232889168674156
56,0.012328453719773997
57,0.012328163694568996
58,0.012327898068857398
59,0.012326959965558508
60,0.012326854303923917
61,0.012326521292451317
62,0.012325730350602979
63,0.012325567136791908
64,0.012325138623554877
65,0.012324629886995448
66,0.01232417507207185
67,0.01232410758798874
68,0.01232312512736127
69,0.012322551949333056
70,0.012322795155338686
71,0.012322759766844583
72,0.01232248895468188
73,0.012322291007838777
74,0.012321858231852839
75,0.012321591336151863
76,0.012321075100406186
77,0.012321159624107573
78,0.012321150882468459
79,0.012321086905980855
80,0.012320668448723244
81,0.012320328610359437
82,0.012320322657071756
83,0.012319684647093812
84,0.012319540637344775
85,0.0123193157649286
86,0.012319240755706555
87,0.012318914951774895
88,0.012318672562162602
89,0.01231821225829043
90,0.012317962424058006
91,0.01231758969147508
92,0.012317710760615743
93,0.012317353933138805
94,0.012317264659943358
95,0.01231700108954685
96,0.01231662125200087
97,0.012316471553765765
98,0.012315972297110324
99,0.012315819094591653
100,0.012314512648573717
101,0.012315086984227881
102,0.012314438829623702
103,0.012313814863751304
104,0.012313677341379128
105,0.01231278534804813
106,0.012311454423433623
107,0.012311286344195654
108,0.012310557728275056
109,0.012310034291978866
110,0.012309990249709324
111,0.01230910729313475
112,0.012308851628053875
113,0.012308795129455645
114,0.012308885944435837
115,0.012308672127960621
116,0.012307754865408851
117,0.012307006174364562
118,0.012307003539646626
119,0.0123065879096087
120,0.012305301030662472
121,0.01230501017876847
122,0.012304208202807771
123,0.012303603751516644
124,0.012303357151963519
125,0.012302938822970587
